,nom_championnat,nom_club,nom_joueur,valeur_marchande,url_joueur
228,Premier League,Brighton & Hove Albion,Carlos Baleba,"25,00 mio. €",https://www.transfermarkt.fr/carlos-baleba/profil/spieler/973085
229,Premier League,Brighton & Hove Albion,Mats Wieffer,"25,00 mio. €",https://www.transfermarkt.fr/mats-wieffer/profil/spieler/415381
230,Premier League,Brighton & Hove Albion,Jack Hinshelwood,"25,00 mio. €",https://www.transfermarkt.fr/jack-hinshelwood/profil/spieler/867688
231,Premier League,Brighton & Hove Albion,Matt O'Riley,"25,00 mio. €",https://www.transfermarkt.fr/matt-oriley/profil/spieler/406634
232,Premier League,Brighton & Hove Albion,Diego Gómez,"25,00 mio. €",https://www.transfermarkt.fr/diego-gomez/profil/spieler/996897
233,Premier League,Brighton & Hove Albion,Yasin Ayari,"25,00 mio. €",https://www.transfermarkt.fr/yasin-ayari/profil/spieler/667287
234,Premier League,Brighton & Hove Albion,James Milner,"25,00 mio. €",https://www.transfermarkt.fr/james-milner/profil/spieler/3333
235,Premier League,Brighton & Hove Albion,Kaoru Mitoma,"25,00 mio. €",https://www.transfermarkt.fr/kaoru-mitoma/profil/spieler/504849
236,Premier League,Brighton & Hove Albion,Simon Adingra,"25,00 mio. €",https://www.transfermarkt.fr/simon-adingra/profil/spieler/658536
237,Premier League,Brighton & Hove Albion,Yankuba Minteh,"25,00 mio. €",https://www.transfermarkt.fr/yankuba-minteh/profil/spieler/1012534
238,Premier League,Brighton & Hove Albion,Brajan Gruda,"25,00 mio. €",https://www.transfermarkt.fr/brajan-gruda/profil/spieler/700106
239,Premier League,Brighton & Hove Albion,Solly March,"25,00 mio. €",https://www.transfermarkt.fr/solly-march/profil/spieler/209212
240,Premier League,Brighton & Hove Albion,João Pedro,"25,00 mio. €",https://www.transfermarkt.fr/joao-pedro/profil/spieler/626724
241,Premier League,Brighton & Hove Albion,Georginio Rutter,"25,00 mio. €",https://www.transfermarkt.fr/georginio-rutter/profil/spieler/538977
242,Premier League,Brighton & Hove Albion,Danny Welbeck,"25,00 mio. €",https://www.transfermarkt.fr/danny-welbeck/profil/spieler/67063
243,Premier League,West Ham United,Alphonse Areola,"10,00 mio. €",https://www.transfermarkt.fr/alphonse-areola/profil/spieler/120629
244,Premier League,West Ham United,Wes Foderingham,"10,00 mio. €",https://www.transfermarkt.fr/wes-foderingham/profil/spieler/61697
245,Premier League,West Ham United,Lukasz Fabianski,"10,00 mio. €",https://www.transfermarkt.fr/lukasz-fabianski/profil/spieler/29692
246,Premier League,West Ham United,Maximilian Kilman,"10,00 mio. €",https://www.transfermarkt.fr/maximilian-kilman/profil/spieler/525247
247,Premier League,West Ham United,Jean-Clair Todibo,"10,00 mio. €",https://www.transfermarkt.fr/jean-clair-todibo/profil/spieler/605184
248,Premier League,West Ham United,Konstantinos Mavropanos,"10,00 mio. €",https://www.transfermarkt.fr/konstantinos-mavropanos/profil/spieler/415912
249,Premier League,West Ham United,Kaelan Casey,"10,00 mio. €",https://www.transfermarkt.fr/kaelan-casey/profil/spieler/845321
250,Premier League,West Ham United,Emerson,"10,00 mio. €",https://www.transfermarkt.fr/emerson/profil/spieler/181778
251,Premier League,West Ham United,Aaron Cresswell,"10,00 mio. €",https://www.transfermarkt.fr/aaron-cresswell/profil/spieler/92571
252,Premier League,West Ham United,Aaron Wan-Bissaka,"10,00 mio. €",https://www.transfermarkt.fr/aaron-wan-bissaka/profil/spieler/477758
253,Premier League,West Ham United,Vladimír Coufal,"10,00 mio. €",https://www.transfermarkt.fr/vladimir-coufal/profil/spieler/157672
254,Premier League,West Ham United,Edson Álvarez,"10,00 mio. €",https://www.transfermarkt.fr/edson-alvarez/profil/spieler/401356
255,Premier League,West Ham United,Tomas Soucek,"10,00 mio. €",https://www.transfermarkt.fr/tomas-soucek/profil/spieler/283628
256,Premier League,West Ham United,Guido Rodríguez,"10,00 mio. €",https://www.transfermarkt.fr/guido-rodriguez/profil/spieler/342385
257,Premier League,West Ham United,Carlos Soler,"10,00 mio. €",https://www.transfermarkt.fr/carlos-soler/profil/spieler/372246
258,Premier League,West Ham United,James Ward-Prowse,"10,00 mio. €",https://www.transfermarkt.fr/james-ward-prowse/profil/spieler/181579
259,Premier League,West Ham United,Andrew Irving,"10,00 mio. €",https://www.transfermarkt.fr/andrew-irving/profil/spieler/430310
260,Premier League,West Ham United,Lucas Paquetá,"10,00 mio. €",https://www.transfermarkt.fr/lucas-paqueta/profil/spieler/444523
261,Premier League,West Ham United,Crysencio Summerville,"10,00 mio. €",https://www.transfermarkt.fr/crysencio-summerville/profil/spieler/474701
262,Premier League,West Ham United,Mohammed Kudus,"10,00 mio. €",https://www.transfermarkt.fr/mohammed-kudus/profil/spieler/543499
263,Premier League,West Ham United,Jarrod Bowen,"10,00 mio. €",https://www.transfermarkt.fr/jarrod-bowen/profil/spieler/314875
264,Premier League,West Ham United,Luis Guilherme,"10,00 mio. €",https://www.transfermarkt.fr/luis-guilherme/profil/spieler/991800
265,Premier League,West Ham United,Evan Ferguson,"10,00 mio. €",https://www.transfermarkt.fr/evan-ferguson/profil/spieler/648046
266,Premier League,West Ham United,Niclas Füllkrug,"10,00 mio. €",https://www.transfermarkt.fr/niclas-fullkrug/profil/spieler/75489
267,Premier League,West Ham United,Danny Ings,"10,00 mio. €",https://www.transfermarkt.fr/danny-ings/profil/spieler/134294
268,Premier League,West Ham United,Michail Antonio,"10,00 mio. €",https://www.transfermarkt.fr/michail-antonio/profil/spieler/104124
269,Premier League,Crystal Palace,Dean Henderson,"15,00 mio. €",https://www.transfermarkt.fr/dean-henderson/profil/spieler/258919
270,Premier League,Crystal Palace,Matt Turner,"15,00 mio. €",https://www.transfermarkt.fr/matt-turner/profil/spieler/425306
271,Premier League,Crystal Palace,Remi Matthews,"15,00 mio. €",https://www.transfermarkt.fr/remi-matthews/profil/spieler/196722
272,Premier League,Crystal Palace,Marc Guéhi,"15,00 mio. €",https://www.transfermarkt.fr/marc-guehi/profil/spieler/392757
273,Premier League,Crystal Palace,Maxence Lacroix,"15,00 mio. €",https://www.transfermarkt.fr/maxence-lacroix/profil/spieler/434224
274,Premier League,Crystal Palace,Chadi Riad,"15,00 mio. €",https://www.transfermarkt.fr/chadi-riad/profil/spieler/689637
275,Premier League,Crystal Palace,Chris Richards,"15,00 mio. €",https://www.transfermarkt.fr/chris-richards/profil/spieler/578539
276,Premier League,Crystal Palace,Tyrick Mitchell,"15,00 mio. €",https://www.transfermarkt.fr/tyrick-mitchell/profil/spieler/730893
277,Premier League,Crystal Palace,Ben Chilwell,"15,00 mio. €",https://www.transfermarkt.fr/ben-chilwell/profil/spieler/316125
278,Premier League,Crystal Palace,Daniel Muñoz,"15,00 mio. €",https://www.transfermarkt.fr/daniel-munoz/profil/spieler/493003
279,Premier League,Crystal Palace,Nathaniel Clyne,"15,00 mio. €",https://www.transfermarkt.fr/nathaniel-clyne/profil/spieler/85177
280,Premier League,Crystal Palace,Joel Ward,"15,00 mio. €",https://www.transfermarkt.fr/joel-ward/profil/spieler/92572
281,Premier League,Crystal Palace,Caleb Kporha,"15,00 mio. €",https://www.transfermarkt.fr/caleb-kporha/profil/spieler/1047261
282,Premier League,Crystal Palace,Cheick Doucouré,"15,00 mio. €",https://www.transfermarkt.fr/cheick-doucoure/profil/spieler/543387
283,Premier League,Crystal Palace,Adam Wharton,"15,00 mio. €",https://www.transfermarkt.fr/adam-wharton/profil/spieler/744149
284,Premier League,Crystal Palace,Jefferson Lerma,"15,00 mio. €",https://www.transfermarkt.fr/jefferson-lerma/profil/spieler/262980
285,Premier League,Crystal Palace,Kaden Rodney,"15,00 mio. €",https://www.transfermarkt.fr/kaden-rodney/profil/spieler/860078
286,Premier League,Crystal Palace,Will Hughes,"15,00 mio. €",https://www.transfermarkt.fr/will-hughes/profil/spieler/207014
287,Premier League,Crystal Palace,Justin Devenny,"15,00 mio. €",https://www.transfermarkt.fr/justin-devenny/profil/spieler/747009
288,Premier League,Crystal Palace,Eberechi Eze,"15,00 mio. €",https://www.transfermarkt.fr/eberechi-eze/profil/spieler/479999
289,Premier League,Crystal Palace,Daichi Kamada,"15,00 mio. €",https://www.transfermarkt.fr/daichi-kamada/profil/spieler/356141
290,Premier League,Crystal Palace,Matheus França,"15,00 mio. €",https://www.transfermarkt.fr/matheus-franca/profil/spieler/743597
291,Premier League,Crystal Palace,Romain Esse,"15,00 mio. €",https://www.transfermarkt.fr/romain-esse/profil/spieler/967319
292,Premier League,Crystal Palace,Ismaïla Sarr,"15,00 mio. €",https://www.transfermarkt.fr/ismaila-sarr/profil/spieler/410225
293,Premier League,Crystal Palace,Malcolm Ebiowei,"15,00 mio. €",https://www.transfermarkt.fr/malcolm-ebiowei/profil/spieler/512354
294,Premier League,Crystal Palace,Franco Umeh-Chibueze,"15,00 mio. €",https://www.transfermarkt.fr/franco-umeh-chibueze/profil/spieler/943560
295,Premier League,Crystal Palace,Eddie Nketiah,"15,00 mio. €",https://www.transfermarkt.fr/eddie-nketiah/profil/spieler/340324
296,Premier League,Crystal Palace,Jean-Philippe Mateta,"15,00 mio. €",https://www.transfermarkt.fr/jean-philippe-mateta/profil/spieler/420002
297,Premier League,FC Brentford,Mark Flekken,"10,00 mio. €",https://www.transfermarkt.fr/mark-flekken/profil/spieler/125714
298,Premier League,FC Brentford,Hákon Rafn Valdimarsson,"10,00 mio. €",https://www.transfermarkt.fr/hakon-rafn-valdimarsson/profil/spieler/488935
299,Premier League,FC Brentford,Nathan Collins,"10,00 mio. €",https://www.transfermarkt.fr/nathan-collins/profil/spieler/469050
300,Premier League,FC Brentford,Sepp van den Berg,"10,00 mio. €",https://www.transfermarkt.fr/sepp-van-den-berg/profil/spieler/541231
301,Premier League,FC Brentford,Kristoffer Ajer,"10,00 mio. €",https://www.transfermarkt.fr/kristoffer-ajer/profil/spieler/328658
302,Premier League,FC Brentford,Ethan Pinnock,"10,00 mio. €",https://www.transfermarkt.fr/ethan-pinnock/profil/spieler/442248
303,Premier League,FC Brentford,Ben Mee,"10,00 mio. €",https://www.transfermarkt.fr/ben-mee/profil/spieler/74810
304,Premier League,FC Brentford,Ji-soo Kim,"10,00 mio. €",https://www.transfermarkt.fr/ji-soo-kim/profil/spieler/709767
305,Premier League,FC Brentford,Rico Henry,"10,00 mio. €",https://www.transfermarkt.fr/rico-henry/profil/spieler/339556
306,Premier League,FC Brentford,Aaron Hickey,"10,00 mio. €",https://www.transfermarkt.fr/aaron-hickey/profil/spieler/591949
307,Premier League,FC Brentford,Michael Kayode,"10,00 mio. €",https://www.transfermarkt.fr/michael-kayode/profil/spieler/823486
308,Premier League,FC Brentford,Vitaly Janelt,"10,00 mio. €",https://www.transfermarkt.fr/vitaly-janelt/profil/spieler/270171
309,Premier League,FC Brentford,Christian Nørgaard,"10,00 mio. €",https://www.transfermarkt.fr/christian-norgaard/profil/spieler/148367
310,Premier League,FC Brentford,Yunus Emre Konak,"10,00 mio. €",https://www.transfermarkt.fr/yunus-emre-konak/profil/spieler/1141628
311,Premier League,FC Brentford,Mathias Jensen,"10,00 mio. €",https://www.transfermarkt.fr/mathias-jensen/profil/spieler/319859
312,Premier League,FC Brentford,Josh Dasilva,"10,00 mio. €",https://www.transfermarkt.fr/josh-dasilva/profil/spieler/340321
313,Premier League,FC Brentford,Paris Maghoma,"10,00 mio. €",https://www.transfermarkt.fr/paris-maghoma/profil/spieler/470596
314,Premier League,FC Brentford,Fábio Carvalho,"10,00 mio. €",https://www.transfermarkt.fr/fabio-carvalho/profil/spieler/559263
315,Premier League,FC Brentford,Yegor Yarmolyuk,"10,00 mio. €",https://www.transfermarkt.fr/yegor-yarmolyuk/profil/spieler/717411
316,Premier League,FC Brentford,Kevin Schade,"10,00 mio. €",https://www.transfermarkt.fr/kevin-schade/profil/spieler/473050
317,Premier League,FC Brentford,Keane Lewis-Potter,"10,00 mio. €",https://www.transfermarkt.fr/keane-lewis-potter/profil/spieler/644401
318,Premier League,FC Brentford,Mikkel Damsgaard,"10,00 mio. €",https://www.transfermarkt.fr/mikkel-damsgaard/profil/spieler/540941
319,Premier League,FC Brentford,Gustavo Nunes,"10,00 mio. €",https://www.transfermarkt.fr/gustavo-nunes/profil/spieler/1086375
320,Premier League,FC Brentford,Bryan Mbeumo,"10,00 mio. €",https://www.transfermarkt.fr/bryan-mbeumo/profil/spieler/413039
321,Premier League,FC Brentford,Yoane Wissa,"10,00 mio. €",https://www.transfermarkt.fr/yoane-wissa/profil/spieler/388165
322,Premier League,FC Brentford,Igor Thiago,"10,00 mio. €",https://www.transfermarkt.fr/igor-thiago/profil/spieler/739443
323,Premier League,Nottingham Forest,Matz Sels,"7,00 mio. €",https://www.transfermarkt.fr/matz-sels/profil/spieler/127202
324,Premier League,Nottingham Forest,Carlos Miguel,"7,00 mio. €",https://www.transfermarkt.fr/carlos-miguel/profil/spieler/641458
325,Premier League,Nottingham Forest,Wayne Hennessey,"7,00 mio. €",https://www.transfermarkt.fr/wayne-hennessey/profil/spieler/45494
326,Premier League,Nottingham Forest,Murillo,"7,00 mio. €",https://www.transfermarkt.fr/murillo/profil/spieler/1005649
327,Premier League,Nottingham Forest,Nikola Milenković,"7,00 mio. €",https://www.transfermarkt.fr/nikola-milenkovic/profil/spieler/413507
328,Premier League,Nottingham Forest,Morato,"7,00 mio. €",https://www.transfermarkt.fr/morato/profil/spieler/673492
329,Premier League,Nottingham Forest,Willy Boly,"7,00 mio. €",https://www.transfermarkt.fr/willy-boly/profil/spieler/142310
330,Premier League,Nottingham Forest,Álex Moreno,"7,00 mio. €",https://www.transfermarkt.fr/alex-moreno/profil/spieler/193098
331,Premier League,Nottingham Forest,Harry Toffolo,"7,00 mio. €",https://www.transfermarkt.fr/harry-toffolo/profil/spieler/198516
332,Premier League,Nottingham Forest,Neco Williams,"7,00 mio. €",https://www.transfermarkt.fr/neco-williams/profil/spieler/503680
333,Premier League,Nottingham Forest,Ola Aina,"7,00 mio. €",https://www.transfermarkt.fr/ola-aina/profil/spieler/236490
334,Premier League,Nottingham Forest,Ibrahim Sangaré,"7,00 mio. €",https://www.transfermarkt.fr/ibrahim-sangare/profil/spieler/375885
335,Premier League,Nottingham Forest,Danilo,"7,00 mio. €",https://www.transfermarkt.fr/danilo/profil/spieler/808509
336,Premier League,Nottingham Forest,Elliot Anderson,"7,00 mio. €",https://www.transfermarkt.fr/elliot-anderson/profil/spieler/567576
337,Premier League,Nottingham Forest,Nicolás Domínguez,"7,00 mio. €",https://www.transfermarkt.fr/nicolas-dominguez/profil/spieler/497291
338,Premier League,Nottingham Forest,Ryan Yates,"7,00 mio. €",https://www.transfermarkt.fr/ryan-yates/profil/spieler/425902
339,Premier League,Nottingham Forest,Eric da Silva Moreira,"7,00 mio. €",https://www.transfermarkt.fr/eric-da-silva-moreira/profil/spieler/897481
340,Premier League,Nottingham Forest,Morgan Gibbs-White,"7,00 mio. €",https://www.transfermarkt.fr/morgan-gibbs-white/profil/spieler/429014
341,Premier League,Nottingham Forest,Callum Hudson-Odoi,"7,00 mio. €",https://www.transfermarkt.fr/callum-hudson-odoi/profil/spieler/392768
342,Premier League,Nottingham Forest,Jota Silva,"7,00 mio. €",https://www.transfermarkt.fr/jota-silva/profil/spieler/663244
343,Premier League,Nottingham Forest,Ramón Sosa,"7,00 mio. €",https://www.transfermarkt.fr/ramon-sosa/profil/spieler/745191
